Tweets,Hashtags,Retweets,word_count,Compound Score,Sentiment
Tune in as I deliver remarks from our drive-in event in Las Vegas. https://t.co/wWSWQgfyw6,[],2772,14,0.0,Neutral
"It’s estimated that nearly another 200,000 Americans could lose their lives by the end of the year because of this… https://t.co/uLcPvW0Hb4",[],17730,21,-0.4019,Negative
"Why did Donald Trump tell Bob Woodward the truth about COVID-19, but not the American people?",[],44794,16,0.1655,Positive
"RT @TeamJoe: Are you an extrovert?
Are you an introvert?
Are you an introverted extrovert?
Are you an extroverted introvert?
Are you an  __…",[],534,24,0.0,Neutral
RT @TheDemocrats: 2️⃣5️⃣ days. There’s no time to waste. Make your voting plan. https://t.co/ZKn8fJEh9z https://t.co/4UfUiv8P5B,[],1552,15,-0.6124,Negative
"Folks, if you live in:

Idaho
New York
North Carolina
Oklahoma

Today is your last day to register to vote. Head to… https://t.co/0NPnq8BrCk",[],9956,23,0.0,Neutral
"RT @DrBiden: You are not alone.

We are stronger than we ever knew. We are resilient. https://t.co/E6Byib8FNu",[],8992,17,0.5171,Positive
"Congratulations to the UN World Food Program. With global hunger on the march, made worse by the pandemic and confl… https://t.co/mWEMejbtid",[],8932,21,-0.0516,Negative
25 days. Let’s win this thing.,[],66116,6,0.5859,Positive
"RT @KamalaHarris: Good morning. 25 days to go. Let’s get this done, together→ https://t.co/MykJL0X5gt. https://t.co/YMMLCcoDV3",[],14345,15,0.4404,Positive
"What we need in America is leadership that seeks to de-escalate tensions, to open lines of communication, and to br… https://t.co/3OMdvZ5NWr",[],15102,21,-0.4019,Negative
"When Governor Whitmer worked to protect her state from a deadly pandemic, President Trump issued a call to ""LIBERAT… https://t.co/oai5YPiw6n",[],55885,20,0.3818,Positive
"Jill and I are keeping the Gulf Coast in our prayers tonight. If you’re in Hurricane Delta’s path, please heed the… https://t.co/lWhU8xB5dX",[],4635,22,0.3182,Positive
"Time and time again, President Trump has refused to condemn white supremacy and stoked the flames of hate for polit… https://t.co/C0qJelhwm6",[],6417,21,-0.8074,Negative
.@CP3 and @StephenCurry30 know exactly what it means to finish strong down the stretch. We’re in the closing days o… https://t.co/RX3ooqmqBu,[],4428,21,0.5106,Positive
"After last night, I just had to write a note about my friend and running mate, @KamalaHarris. https://t.co/FYPXV5dZZG",[],4463,18,0.4939,Positive
".@KamalaHarris is right: If you have a pre-existing condition, the Trump Administration is coming for you.

Vote li… https://t.co/rS0b3JjBEr",[],6397,19,0.0,Neutral
"Last night, @KamalaHarris chose truth over lies.

She chose hope and unity over fear and division.

She showed Amer… https://t.co/JOKF2yZ8pv",[],13612,20,-0.2023,Negative
RT @CP3: .@JoeBiden great to be with you back home last week in NC!! @stephencurry30 missed you but you know what had to stop by your gym!…,[],2421,27,-0.4071,Negative
RT @cindymccain: Great to welcome ⁦@JoeBiden⁩ and ⁦@KamalaHarris⁩ to AZ! First week of voting has started. Please VOTE! https://t.co/A0Pgt6…,[],11247,19,0.8745,Positive
"Tune in as @KamalaHarris and I kick off our Soul of the Nation bus tour from Phoenix, Arizona. https://t.co/0BukV7xBJq",[],2267,19,0.0,Neutral
Every generation that has followed Gettysburg has been faced with a moment when it must answer this question: Will… https://t.co/aYGLAiSynJ,[],3785,20,0.0,Neutral
"Folks, there was only one person on last night’s debate stage who’s fit to serve as Vice President — and her name is @KamalaHarris.",[],33154,24,0.3612,Positive
"I promise you that as president, I will always appeal to the best in us — not the worst. https://t.co/E07GuV4m7G",[],8066,20,0.8688,Positive
I’m running as a proud Democrat. But I will govern as an American president. https://t.co/UgNPbQdNZH,[],8903,15,0.2617,Positive
"We must seek not to build walls, but bridges.

We must seek not to clench our fists, but to open our arms.

We must… https://t.co/E6Ij9V5zkq",[],27244,25,0.0,Neutral
Last night @KamalaHarris showed America exactly why she’ll make an incredible Vice President. https://t.co/9BCqSUrl50,[],15936,14,0.0,Neutral
RT @TeamJoe: Swats away flies and lies. Get yours today: https://t.co/ehsECKfDPO https://t.co/oVLHHmq85c,[],16809,12,-0.4215,Negative
".@KamalaHarris, you made us all proud tonight.",[],93779,7,0.4767,Positive
https://t.co/TtWm3i4eaq.,[],99934,1,0.0,Neutral
RT @KamalaHarris: This is a pattern. He refused to condemn white supremacists—and then he doubled down. https://t.co/UWF6OSeZfI,[],16963,17,-0.5859,Negative
Pitch in $5 to help this campaign fly. https://t.co/CqHAId0j8t https://t.co/NbkPl0a8HV,[],212744,10,0.4019,Positive
"Donald Trump has made hate, division, and dog whistles central to his campaign from the very beginning – and last w… https://t.co/8RsDb2Audp",[],21638,22,-0.5719,Negative
"RT @KamalaHarris: Just last ​week,​ Donald Trump stood on a​ debate stage ​and refused to condemn white supremacists.

This isn’t the first…",[],13925,22,-0.7003,Negative
RT @KamalaHarris: Donald Trump has betrayed our friends and embraced dictators around the world. https://t.co/ZHw9VeSTaL,[],7148,15,-0.2263,Negative
RT @KamalaHarris: The American people want us to fill a seat right now—but it’s not on the Supreme Court; it’s the one in the Oval Office.,[],21081,26,-0.3867,Negative
"RT @KamalaHarris: Donald Trump called John McCain a “loser.”

He let Putin get away with placing bounties on the heads of our troops.

He c…",[],10460,25,0.0,Neutral
RT @KamalaHarris: Donald Trump prefers to take the word of Vladimir Putin over that of the American intelligence community.,[],14165,19,0.4767,Positive
RT @KamalaHarris: Joe Biden is responsible for saving America's auto industry. And Mike Pence voted against it. So let's set the record str…,[],18105,23,0.3182,Positive
"RT @KamalaHarris: If you have a pre-existing condition, the Trump administration is coming for you. https://t.co/mf6fux03nR",[],20439,16,0.0,Neutral
"Let me be clear: A Biden-Harris Administration won't increase taxes by a dime on anyone making less than $400,000 a year.",[],94807,21,0.1625,Positive
RT @KamalaHarris: .@JoeBiden and I believe the economy is doing well when our workers and our families are doing well. That’s why our tax p…,[],8554,25,0.4939,Positive
RT @KamalaHarris: The day @JoeBiden asked me to serve with him was one of the most memorable days of my life. My mother—who came to the Uni…,[],4425,27,0.0,Neutral
"RT @KamalaHarris: Donald Trump paid $750 in taxes. When I first heard about it, I literally said, “You mean $750,000?”",[],18167,20,0.0,Neutral
".@KamalaHarris is showing the American people why I chose her as my running mate. She’s smart, she’s experienced, s… https://t.co/BN3l54th9k",[],62453,20,0.4019,Positive
"RT @KamalaHarris: Over 210,000 Americans have died. Over 7 million have contracted this disease. Nearly 30 million have filed for unemploym…",[],5656,21,-0.5574,Negative
"RT @KamalaHarris: Trump didn’t share information about the virus because he wanted you to stay calm. 

I want to ask you: how calm were you…",[],9207,25,0.7269,Positive
We’re eight months into this pandemic and Donald Trump and Mike Pence still have no plan to deal with COVID-19. He’… https://t.co/ssvAPTDiY2,[],4016,22,-0.296,Negative
RT @KamalaHarris: How Donald Trump and Mike Pence handled the coronavirus crisis is the greatest failure of any American presidency.,[],59675,20,-0.4939,Negative
".@KamalaHarris is about to take the debate stage –– but before she does, I need your help.

Will you chip in to mak… https://t.co/sFgKV8aO85",[],1613,24,0.5499,Positive
"Before @KamalaHarris steps on stage, tune in for a pre-debate event with @MindyKaling, @PadmaLakshmi, @DJCassidy, a… https://t.co/LDrEga4f7G",[],1159,17,0.0,Neutral
"Go get 'em, @KamalaHarris. https://t.co/L0YHko1WmA",[],20170,5,0.0,Neutral
"We can end this era of division.

We can end the hate and the fear.

We can be what we are at our best: one America. https://t.co/ZaUKw91eLZ",[],3709,27,-0.4019,Negative
"Taylor — Thanks for your support and for speaking out at this crucial moment in our nation’s history.

Election Day… https://t.co/Lp0vFpUCdH",[],24671,21,0.6808,Positive
"RT @GreenfieldIowa: Voting has started in Iowa! Go to https://t.co/7Sh60D1SlF to make your plan to vote. Together, we can flip this #IASen…",['IASen'],1718,22,0.0,Neutral
"Folks, I know a thing or two about vice presidential debates.

In 2008, I squared off against Governor Palin. And i… https://t.co/3rnvC3uVdz",[],15259,22,0.0,Neutral
RT @TheDemocrats: Tonight’s the night. Who’s ready? We know @KamalaHarris is. https://t.co/U8hIpXKLn8,[],2440,12,0.3612,Positive
"These families fled persecution and violence to seek safety in the land of the free.

But instead of providing refu… https://t.co/8gQ7wtQD4L",[],8834,21,0.128,Positive
Arizona — in-person early voting starts today. Head to https://t.co/2fKBLSnZP2 to find all the info you need to cast your ballot.,[],4447,21,0.0,Neutral
"Missouri — today is your last day to register to vote online, in person, or by mail.

Don’t miss your opportunity t… https://t.co/PbkfNAWZTh",[],3108,23,0.296,Positive
"RT @CaptMarkKelly: Today is the first day of early voting, Arizona. Find out when and where you can vote at https://t.co/20w58Bx9ha. https:…",[],2041,22,0.0,Neutral
"Together, we can set our nation on a new path. One where we finally live up to our highest ideals and everyone gets… https://t.co/avgLAxLRpv",[],3436,24,0.2023,Positive
RT @BarackObama: .@JoeBiden has a plan to build our country back better and create millions of jobs—jobs that can help working families get…,[],56511,23,0.7717,Positive
"As president, I will:

- Implement nationwide mask mandates
- Ensure access to regular, reliable, and free testing… https://t.co/veMD3vOz5y",[],29112,19,0.7096,Positive
RT @KamalaHarris: Masks save lives. https://t.co/ZvgjQsCQay,[],16474,6,0.4939,Positive
RT @TheDemocrats: Here are some things to think about as you make your voting plan. Plan ahead and get ready to vote. https://t.co/ZKn8fJEh…,[],1006,23,0.3612,Positive
Please. https://t.co/acHR1Rf8hE,[],25588,2,0.3182,Positive
"I can’t wait for @KamalaHarris to make history at tomorrow night’s debate. Before she takes the stage, don’t miss t… https://t.co/zKFMNchNey",[],4005,21,-0.1531,Negative
"Ignore the polls, folks. There’s too much at stake for us to get complacent.

Vote: https://t.co/eoxT07uII9
Donate:… https://t.co/VZ3lvxhubH",[],27239,18,-0.4215,Negative
"Think about what it takes for a Black person to love America. 

That is a deep love for this country that, for far… https://t.co/Rg9m9ZCIPZ",[],10841,24,0.8555,Positive
"Look, folks, I'm going to be honest: we'll try pretty much anything to get you to vote this election. My team spun… https://t.co/HCFAqBihrP",[],3982,23,0.7579,Positive
"Four weeks from today, voters will head to the polls to determine the outcome of the most important election of our… https://t.co/amiSaSLSi2",[],2304,22,0.2716,Positive
"Climate change is already here, and ignoring science won't make it go away. If we give the Trump Administration ano… https://t.co/bNL5d1508n",[],6657,21,-0.4019,Negative
"Make no mistake: if you are out of work, if your business is closed, if your child’s school is shut down, if you ar… https://t.co/QdMuUX1gB1",[],92956,25,0.2584,Positive
"RT @DrBiden: #ImVotingFor military families, veterans, caregivers, and survivors. https://t.co/K3N1BGpYS8",['ImVotingFor'],4206,10,0.0,Neutral
The President turned his back on you. https://t.co/oeI8dck2LL,[],52406,8,0.0,Neutral
"I give you my word: If I am elected president, I will marshal the ingenuity and goodwill of this nation to turn div… https://t.co/4Zy13KnA9Z",[],39725,24,0.0,Neutral
"As president, I will embrace:

Hope, not fear.
Peace, not violence.
Generosity, not greed.
Light, not darkness. 

I… https://t.co/Wg8R4MaInD",[],29142,19,0.8209,Positive
