Tweets,Hashtags,Retweets,word_count,Compound Score,Sentiment
RT @jasoninthehouse: Obama conference call leaked to Burisma: Biden emails https://t.co/ckNMurwMq0,[],10919,11,-0.3182,Negative
THANK YOU NORTH CAROLINA! https://t.co/4epZQPjfi7,[],15021,5,0.5461,Positive
"Pelosi is holding up STIMULUS, not the Republicans!",[],60261,8,0.0,Neutral
"I will be doing a major Fake @NBCNews Town Hall Forum, live tonight from Miami, at 8:00 P.M. They asked me to do it… https://t.co/YoTiZDjVJL",[],28240,25,-0.5256,Negative
I was right again! Steve Scully just admitted he was lying about his Twitter being hacked. The Debate was Rigged! H… https://t.co/KEGrqz13TI,[],54800,22,-0.8309,Negative
"If we don’t win, the Radical Left will destroy our Country. Biden refuses to answer questions on packing the SCOTUS… https://t.co/xPvYa8cJGa",[],16632,21,0.0772,Positive
"Joe Biden and the Democrat Socialists will kill your jobs, dismantle your police departments, dissolve your borders… https://t.co/XtIZGKDSrJ",[],18166,18,-0.6908,Negative
"If Big Tech persists, in coordination with the mainstream media, we must immediately strip them of their Section 23… https://t.co/jvk4VYxdob",[],22902,20,0.0,Neutral
"It was great to be back in North Carolina with thousands of loyal, hardworking American Patriots! This election is… https://t.co/BD3Mt6m5QT",[],10541,20,0.8172,Positive
RT @WashTimes: Hunter Biden demanded Chinese billionaire pay $10 million for ‘introductions alone’  https://t.co/aecKCvvsHo,[],39048,14,-0.3182,Negative
"THANK YOU NORTH CAROLINA, ON MY WAY! #MAGA https://t.co/mrEQfAV7CD",['MAGA'],25018,9,0.5461,Positive
"Volunteer to be a Trump Election Poll Watcher. Sign up today! #MakeAmericaGreatAgain
https://t.co/3AnrRV7uSz",['MakeAmericaGreatAgain'],11847,13,0.0,Neutral
https://t.co/gsFSghkmdM,[],10302,1,0.0,Neutral
If Biden wins—China will OWN the United States... https://t.co/lFGOlCf82y,[],24940,9,0.4215,Positive
https://t.co/1IfV0MC0zk,[],10490,1,0.0,Neutral
https://t.co/8DgCjsEM7k,[],10278,1,0.0,Neutral
Heading to North Carolina soon. Really Big Crowd. We will have a great time!!!,[],25949,14,0.7163,Positive
Will be interviewed by @Varneyco on @FoxBusiness  at 10:00 A.M.  Enjoy!,[],11698,11,0.5411,Positive
"RT @Hansen4Congress: Does this have your attention @JoeBiden? Good luck trying to explain it next week at the debate!
#WheresHunter #BidenC…",['WheresHunter'],11350,21,0.7345,Positive
"RT @Hansen4Congress: Come on, Man! When is @georgesoros going to pay people to attend my rallies? Or is he too busy printing extra ballots…",[],9052,24,-0.1759,Negative
"RT @RudyGiuliani: Biden can’t stand up to China.

They own him.

His son,brother and sister-in-law are,and have been, partners with busines…",[],21680,21,0.0,Neutral
RT @DaisyCousens: Had to see for myself lol. Twitter is meddling in the 2020 election by covering up corruption and lies from its preferred…,[],10095,24,0.0,Neutral
"RT @DTCahill: People under 40 yrs old have no clue, but @RudyGiuliani single handily took down the largest organized crime syndicate in Ame…",[],13951,23,-0.7469,Negative
"RT @BeanfromPa: @Twitter in the bag for the  #BidenCrimeFamily making up lies 

Joe bragged about it! https://t.co/Zb6RDSz2hu",['BidenCrimeFamily'],7361,17,-0.4753,Negative
"RT @Styx666Official: https://t.co/g9fedcefdU

The Hunter Biden email bombshell prompted massive damage control by the legacy media and a ra…",[],7980,19,-0.4939,Negative
RT @BeanfromPa: Joe also supports BLM #BidenCrimeFamily https://t.co/zsBkO4kTxj,['BidenCrimeFamily'],6493,8,0.3612,Positive
"RT @BeanfromPa: Hey Quid Pro Joe 

#BidenCrimeFamily https://t.co/Asmt7KHHND",['BidenCrimeFamily'],4814,8,0.0,Neutral
RT @scrowder: At what point is @Facebook election meddling?,[],10053,9,0.0,Neutral
RT @scrowder: It is VERY clear watching these hearings that Amy Coney Barrett will be confirmed. The Democrats have got nothin’.,[],7982,21,0.5612,Positive
"RT @scrowder: Shortly after the @Facebook Communications director admitted they were shadow banning today's Biden exposé, @Twitter has now…",[],10434,19,0.1027,Positive
RT @benshapiro: That dude will be incredible at folding pizza boxes when voters finally realize their error,[],7180,17,-0.4019,Negative
"RT @theblaze: If you thought part one was good, you need to see part TWO! 🚨",[],3757,16,0.4926,Positive
RT @Project_Veritas: He wouldn’t happen to mean illegally harvesting/paying cash for absentee ballots would he?  @coloradodems https://t.co…,[],7996,17,-0.2732,Negative
"RT @JamesOKeefeIII: WATCH: @coloradodems Party Exec Committee member Kris Jacks doubles down on claims of ‘lying, cheating, and stealing’ t…",[],8351,20,-0.2263,Negative
RT @Project_Veritas: Hey @realdonaldtrump - can you believe this? We caught @jack from @Twitter removing retweets from our video. https://t…,[],54113,20,0.0,Neutral
RT @Lauren_Southern: If you were serious about stopping this censorship you would hold a hearing for Nathan Simington. @SenatorWicker,[],5270,19,-0.2263,Negative
Nobody has ever done as much for Iowa as I have done for Iowa - Not even close!!! https://t.co/wvXnyYs7N9,[],12799,19,0.0,Neutral
"RT @GOP: ""Nobody is going to do for Iowa what I did for Iowa.""—@realDonaldTrump in Iowa https://t.co/2IwtwFUqcg",[],7101,17,0.0,Neutral
"RT @GOP: ""Vice President Biden, you owe the people of America an apology, because it turns out you are a corrupt politician.""—@realDonaldTr…",[],9685,22,0.0516,Positive
"RT @GOP: ""I ran for President because I could not sit back any longer &amp; watch the terrible injustices being done to the American people...I…",[],10996,25,-0.4767,Negative
"RT @realDonaldTrump: I was thrilled to be back in the American Heartland with thousands of loyal, hardworking IOWA Patriots! 20 days from n…",[],22999,23,0.7424,Positive
So many great people mentioned in this article. Thank you! https://t.co/PPa50w38Ak,[],12584,11,0.8004,Positive
"RT @FLOTUS: To all who have reached out - thank you. Here is my personal experience with COVID-19 :
https://t.co/XUysq0KVaY",[],23340,20,0.4404,Positive
VOTE TRUMP. SAVE YOUR 2ND. AMENDMENT. https://t.co/oj45494xG5,[],13547,7,0.6037,Positive
Nancy Pelosi couldn’t care less about the American People or the great American Worker. She should approve needed S… https://t.co/2eULDEzM4s,[],33111,20,0.8074,Positive
"People are fleeing California. Taxes too high, Crime too high, Brownouts too many, Lockdowns too severe. VOTE FOR T… https://t.co/Ev76JQa3cd",[],53202,20,-0.7269,Negative
https://t.co/OAu6H3Hggx,[],12382,1,0.0,Neutral
https://t.co/jarbmPNJvp,[],30049,1,0.0,Neutral
"Jorge, you’re really tough and really smart. My Great Honor to have your support! @GamebredFighter https://t.co/cehUjvCDUn",[],12527,16,0.9145,Positive
RT @GamebredFighter: https://t.co/GE2NiJUxDc and learn how to protect yourselves from hooligans and other antifa like individuals #supernec…,[],6213,17,0.4588,Positive
"I’ve gone through years of a Fake, Illegal, and Totally Discredited Witch-Hunt, and now it’s revealed that it was a… https://t.co/IB4IZVtbLB",[],45695,21,-0.8718,Negative
https://t.co/thnTEgTJFX,[],36174,1,0.0,Neutral
Congratulations to the @nypost for having exposed the massive corruption surrounding Sleepy Joe Biden and our Count… https://t.co/HIOqxg5pUL,[],69488,18,0.5574,Positive
https://t.co/Jg5Vgsw9JY,[],10578,1,0.0,Neutral
https://t.co/yJ2qjsPsGV,[],11759,1,0.0,Neutral
"Joe Biden must immediately release all emails, meetings, phone calls, transcripts, and records related to his invol… https://t.co/y5ZXNiUuER",[],37947,18,0.0,Neutral
"I was thrilled to be back in the American Heartland with thousands of loyal, hardworking IOWA Patriots! 20 days fro… https://t.co/NTbh9vowLc",[],22999,21,0.7424,Positive
THANK YOU IOWA! #MAGA https://t.co/cD5CaGu1cr,['MAGA'],12131,5,0.5461,Positive
https://t.co/d7HGsJhj8Q,[],51946,1,0.0,Neutral
https://t.co/fVcn4CO3SQ,[],18084,1,0.0,Neutral
So terrible that Facebook and Twitter took down the story of “Smoking Gun” emails related to Sleepy Joe Biden and h… https://t.co/qEV2S1BZwC,[],71081,22,-0.5256,Negative
"Just left the White House, on my way to the Great State of Iowa! https://t.co/fSphwlO7QI",[],18307,15,0.6588,Positive
"RT @HerschelWalker: GEORGIA, Let's go VOTE to keep our Freedoms for the best country in the world! 🇺🇸🇺🇸🇺🇸@potus  #MAGA2020 #Trump2020 #KAG2…","['MAGA2020', 'Trump2020']",16360,21,0.7712,Positive
"RT @realDonaldTrump: Republicans will be providing far better Healthcare than the Democrats, at a far lower cost...And will always protect…",[],44509,20,0.1779,Positive
"Georgia, this is your chance to MAKE AMERICA GREAT AGAIN. We have been strong for our Military, Vets, 2nd Amendment, and ALL. VOTE NOW!",[],32755,24,0.8866,Positive
Fight hard Republicans. They have been taking advantage of the system for years! https://t.co/vaToeGjrHG,[],18079,14,-0.3164,Negative
https://t.co/gsFSghkmdM,[],14322,1,0.0,Neutral
Great night in Pennsylvania. Big and Enthusiastic Crowd. Will be back soon. VOTE!!!,[],26037,13,0.8472,Positive
Vote for Trump. Save your 2nd Amendment! https://t.co/QYt5K7oYws,[],15367,8,0.5411,Positive
"Virginia, VOTE for President Trump and save your under siege 2nd Amendment. https://t.co/V0AGM7gLaL",[],12177,13,0.4939,Positive
https://t.co/75J7mUX0Iy,[],19626,1,0.0,Neutral
"RT @McguireScotty: This is Lee Keltner. He is the victim of the Denver shooting. He made cowboy hats.

Denver has a DemocRat mayor

 Pray f…",[],9809,25,0.0516,Positive
"RT @TaylerUSA: Yesterday in Denver a Conservative was executed by Matt Dolloff 

@DenverPolice claim he has no connections to ANTIFA, but t…",[],19514,22,-0.1531,Negative
RT @stillgray: Extended sequence of events in Denver. The victim backed off. He never stood a chance. https://t.co/4HSSYQ1wrx,[],12506,18,-0.4098,Negative
"RT @BreitbartNews: Facebook has reportedly disabled the account of former U.S. Marine Corps Sergeant John “Tig” Tiegen, one of the men who…",[],18088,22,0.0,Neutral
RT @MrAndyNgo: Tonight the “indigenous” faction of antifa held a “day of rage” riot in Portland. They banned video recording as the crimina…,[],9818,23,-0.765,Negative
RT @VFL2013: Well... 🇺🇸👀🇺🇸👀🇺🇸👀,[],18000,4,0.2732,Positive
I will never let you down! #MAGA https://t.co/22qkatrJb2,['MAGA'],24880,8,0.0,Neutral
"RT @Seitzer1: UFC’s @GamebredFighter gives one of the best “vote for Trump” speeches I’ve heard!
https://t.co/YstONQTYeF",[],47274,16,0.6696,Positive
https://t.co/wJN4zv0y8O,[],121537,1,0.0,Neutral
"For years you had a President who apologized for America – now you have a President who is standing up for America,… https://t.co/dsI4afed2J",[],21340,23,0.3182,Positive
"Proud citizens like you helped build this Country—and together, we are taking back our Country. We are returning po… https://t.co/8jrGyuAtu8",[],15477,20,0.6808,Positive
"This election is a simple choice: If Biden Wins, China Wins. When WE Win, YOU WIN, Pennsylvania WINS, and America W… https://t.co/mlDW1i3nSD",[],17477,22,0.9689,Positive
One of the most important issues for Pennsylvania is the survival of your fracking industry. Joe Biden has repeated… https://t.co/Qm91hk8A7j,[],10897,20,0.2716,Positive
"Thank you Johnstown, Pennsylvania! https://t.co/mdHfNODJCT",[],15948,5,0.4199,Positive
You mean only Democrats are allowed to do this? But haven’t the Dems been doing this for years? See you in court. F… https://t.co/qefNhVQcuh,[],15219,24,0.0,Neutral
"Watch @OANN, @newsmax, @cspan. Just arrived in Pennsylvania. Enjoy!",[],14488,9,0.5411,Positive
"Getting ready to land in Johnstown, Pennsylvania. Big crowd. See you soon!!!",[],18259,12,0.5229,Positive
Totally Negative China Virus Reports. Hit it early and hard. Fake News is devastated. They are very bad (and sick!) people!,[],28971,21,-0.9658,Negative
"....protecting people with Pre-existing conditions. He has done nothing on Healthcare, cost or otherwise, or virtua… https://t.co/Ro7skcAZ2b",[],14698,17,0.0,Neutral
How dare failed Presidential Candidate (1% and falling!) @CoryBooker make false charges and statements about me in… https://t.co/j7K15fsD6S,[],25499,18,-0.7424,Negative
Early voting is underway in the Great States of GEORGIA and TEXAS. Find out where to early vote by clicking below!… https://t.co/53K8ddxHuY,[],13410,22,0.6588,Positive
Happy 245th Birthday to our GREAT @USNavy! #Navy245 https://t.co/EEGIwCh0wD,['Navy245'],17576,9,0.8697,Positive
"Volunteer to be a Trump Election Poll Watcher. Sign up today! #MakeAmericaGreatAgain
https://t.co/3AnrRV7uSz",['MakeAmericaGreatAgain'],12009,13,0.0,Neutral
"Join me Friday (10/16) evening at 7:00pmE in Macon, Georgia at the Middle Georgia Regional Airport! #MAGA https://t.co/rZbqKTueVg",['MAGA'],9511,18,0.3595,Positive
"Join me Friday (10/16) in Ocala, Florida at the Ocala International Airport at 4:00pmE! #MAGA https://t.co/ZVRMGBCE1c",['MAGA'],9182,16,0.3595,Positive
"Join me on Thursday afternoon (1:00pmE) in Greenville, North Carolina at the Pitt-Greenville Airport! #MAGA https://t.co/owg9pSXWJz",['MAGA'],8543,16,0.3595,Positive
"Join me tomorrow tonight (Wednesday) in Iowa, at the Des Moines International Airport! https://t.co/92lmaoNdTo",[],9912,14,0.3595,Positive
"Join me tonight at 7:00pmE in Johnstown, Pennsylvania at the John Murtha Johnstown-Cambria County Airport! #MAGA https://t.co/8o9QHHDn1h",['MAGA'],10356,17,0.3595,Positive
"RT @gmoomaw: Virginia’s voter registration system reportedly having problems on the last day to register to vote, with early voting in full…",[],6981,22,-0.4019,Negative
This is happening all over the U.S. Rigged Election??? https://t.co/MG0d9xUH1Z,[],20554,10,-0.466,Negative
STIMULUS! Go big or go home!!!,[],45356,6,0.0,Neutral
“The Radical Left is trying hard to undermine the Christopher Columbus legacy. A great Italian opened new chapter i… https://t.co/2tYWTLwg9I,[],24306,20,0.3612,Positive
"Actually, Tony’s pitching arm is far more accurate than his prognostications. “No problem, no masks”. WHO no longer… https://t.co/EaYTc85mQN",[],16108,19,-0.7269,Negative
"We love the people of Lake Charles, Louisiana. You’ve been hit hard , and often, but your Federal Government is the… https://t.co/1UwqPzcTeS",[],13018,22,0.34,Positive
"Republicans will be providing far better Healthcare than the Democrats, at a far lower cost...And will always prote… https://t.co/UWZfedLkWE",[],44509,19,0.1779,Positive
GOP raises over 1 Billion Dollars through @WINRED since recent founding. November 3rd. The most important Election… https://t.co/rGr9TTokHd,[],17079,18,0.2716,Positive
California hired a pure Sleepy Joe Democrat firm to count and “harvest” votes. No way Republicans get a fair shake.… https://t.co/1O4pYjcZvp,[],20482,21,0.0258,Neutral
"Congratulations Dan. You, Breitbart and others have decimated the business at Drudge. It’s gone the way of the @NBA… https://t.co/VDzHtKfBV3",[],17454,20,0.5994,Positive
RT @seanhannity: #HANNITY: Biden disrespects voters with court-packing dodge. Exclusive: @LawrenceBJones3 talks to Trump supporters in FL.…,['HANNITY'],6079,17,0.5267,Positive
"RT @dbongino: It’s Tuesday, October 13th 2020, and Barack Obama was the most corrupt President in US history.
#Obamagate",['Obamagate'],25205,19,0.0,Neutral
RT @realDonaldTrump: https://t.co/OzYzLQ2FQp,[],19479,3,0.0,Neutral
Thank you Greg. You got their Hoax right from the beginning! https://t.co/3ql3nADDD9,[],16895,12,0.1759,Positive
"Thank you, so nice! https://t.co/7GlapStrEB",[],11663,5,0.7082,Positive
"RT @SenateGOP: Today's the day.

#ConfirmACB https://t.co/iNq26Kvona",['ConfirmACB'],6476,7,0.0,Neutral
"RT @SenJoniErnst: Only 100 years ago, women in this country were given the right to vote. And today, we began considering adding another wo…",[],8573,24,0.0,Neutral
Always safe Katie! https://t.co/K5ALgSYUxJ,[],9731,4,0.4926,Positive
"RT @dailybriefing: With just weeks to go until election day, Judge Amy Coney Barrett made her case for serving on our nation’s highest cour…",[],5449,24,0.0,Neutral
